run,arm,kappa,alpha,beta,target,cascade,effects,novelty,G-base,G,posterior
1789952479,factorized-attempt-endpoint,0,9,1,M-futon-forward-model,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,9,1,M-wm-08-external-f2,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,9,1,M-wm-08-external-f2,C1,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,1,9,1,M-expressions-of-interest,C1,2,0.08437229598924567,169.9090151695071,169.82464287351783,0.28602402834359175
1789952479,factorized-attempt-endpoint,1,9,1,M-expressions-of-interest,C2,2,0.08437229598924567,169.9090151695071,169.82464287351783,0.05720480566871901
1789952479,factorized-attempt-endpoint,1,9,1,M-dionysus-winddown,C0,0,0.0,170.56199895748486,170.56199895748486,0.0820963957484604
1789952479,factorized-attempt-endpoint,1,9,1,M-daily-scan,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-distributed-frontiermath,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-G-wm-wiring,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-f11-find-production-successor,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-kangaroo,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-chipwitz-corps,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-expressions-of-interest,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-wm-aif-policy-grain-compliance,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-canon-fingerprint-store,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-self-documenting-stack,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-apm-capability-ratchet,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-usage-hacking,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-futonzero-mvp,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-action-cost-modelling,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-aif4iad,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-federated-agency-hardening,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-futonzero-generative,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-aif-policy-conditioned-eig,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-futon-forward-model,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-wm-08-external-f2,C0,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,factorized-attempt-endpoint,1,9,1,M-wm-08-external-f2,C1,0,0.0,170.56199895748486,170.56199895748486,0.027365465249486864
1789952479,fixed-recorded-G,0,90,10,M-expressions-of-interest,C1,2,0.009831647424634882,170.558868022824,170.558868022824,0.16708451675852062
1789952479,fixed-recorded-G,0,90,10,M-expressions-of-interest,C2,2,0.009831647424634882,170.558868022824,170.558868022824,0.033416903351704504
1789952479,fixed-recorded-G,0,90,10,M-dionysus-winddown,C0,0,0.0,170.56199895748495,170.56199895748495,0.09993732248622186
1789952479,fixed-recorded-G,0,90,10,M-daily-scan,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-distributed-frontiermath,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-G-wm-wiring,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-f11-find-production-successor,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-kangaroo,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-chipwitz-corps,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-expressions-of-interest,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-wm-aif-policy-grain-compliance,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-canon-fingerprint-store,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-self-documenting-stack,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-apm-capability-ratchet,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-usage-hacking,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-futonzero-mvp,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-action-cost-modelling,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-aif4iad,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-federated-agency-hardening,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-futonzero-generative,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-aif-policy-conditioned-eig,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-futon-forward-model,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-wm-08-external-f2,C0,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,0,90,10,M-wm-08-external-f2,C1,0,0.0,170.56199895748495,170.56199895748495,0.0333124408287407
1789952479,fixed-recorded-G,1,90,10,M-expressions-of-interest,C1,2,0.009831647424634882,170.558868022824,170.54903637539934,0.16840173393531513
1789952479,fixed-recorded-G,1,90,10,M-expressions-of-interest,C2,2,0.009831647424634882,170.558868022824,170.54903637539934,0.033680346787063414
1789952479,fixed-recorded-G,1,90,10,M-dionysus-winddown,C0,0,0.0,170.56199895748495,170.56199895748495,0.09973973990970283
1789952479,fixed-recorded-G,1,90,10,M-daily-scan,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-distributed-frontiermath,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-G-wm-wiring,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-f11-find-production-successor,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-kangaroo,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-chipwitz-corps,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-expressions-of-interest,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-wm-aif-policy-grain-compliance,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-canon-fingerprint-store,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-self-documenting-stack,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-apm-capability-ratchet,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-usage-hacking,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-futonzero-mvp,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-action-cost-modelling,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-aif4iad,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-federated-agency-hardening,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-futonzero-generative,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-aif-policy-conditioned-eig,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-futon-forward-model,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-wm-08-external-f2,C0,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,fixed-recorded-G,1,90,10,M-wm-08-external-f2,C1,0,0.0,170.56199895748495,170.56199895748495,0.033246579969901026
1789952479,factorized-attempt-endpoint,0,90,10,M-expressions-of-interest,C1,2,0.009831647424634882,169.9090151695071,169.9090151695071,0.27039055480707674
1789952479,factorized-attempt-endpoint,0,90,10,M-expressions-of-interest,C2,2,0.009831647424634882,169.9090151695071,169.9090151695071,0.054078110961415966
1789952479,factorized-attempt-endpoint,0,90,10,M-dionysus-winddown,C0,0,0.0,170.56199895748486,170.56199895748486,0.08444141677893872
1789952479,factorized-attempt-endpoint,0,90,10,M-daily-scan,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-distributed-frontiermath,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-G-wm-wiring,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-f11-find-production-successor,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-kangaroo,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-chipwitz-corps,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-expressions-of-interest,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-wm-aif-policy-grain-compliance,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-canon-fingerprint-store,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-self-documenting-stack,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-apm-capability-ratchet,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-usage-hacking,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-futonzero-mvp,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-action-cost-modelling,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-aif4iad,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-federated-agency-hardening,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-futonzero-generative,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-aif-policy-conditioned-eig,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-futon-forward-model,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-wm-08-external-f2,C0,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,0,90,10,M-wm-08-external-f2,C1,0,0.0,170.56199895748486,170.56199895748486,0.028147138926312973
1789952479,factorized-attempt-endpoint,1,90,10,M-expressions-of-interest,C1,2,0.009831647424634882,169.9090151695071,169.89918352208244,0.27218946690812346
1789952479,factorized-attempt-endpoint,1,90,10,M-expressions-of-interest,C2,2,0.009831647424634882,169.9090151695071,169.89918352208244,0.05443789338162531
1789952479,factorized-attempt-endpoint,1,90,10,M-dionysus-winddown,C0,0,0.0,170.56199895748486,170.56199895748486,0.08417157996378166
1789952479,factorized-attempt-endpoint,1,90,10,M-daily-scan,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-distributed-frontiermath,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-G-wm-wiring,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-f11-find-production-successor,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-kangaroo,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-chipwitz-corps,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-expressions-of-interest,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-wm-aif-policy-grain-compliance,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-canon-fingerprint-store,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-self-documenting-stack,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-apm-capability-ratchet,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-usage-hacking,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-futonzero-mvp,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-action-cost-modelling,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-aif4iad,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-federated-agency-hardening,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-futonzero-generative,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-aif-policy-conditioned-eig,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-futon-forward-model,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-wm-08-external-f2,C0,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
1789952479,factorized-attempt-endpoint,1,90,10,M-wm-08-external-f2,C1,0,0.0,170.56199895748486,170.56199895748486,0.028057193321260623
